material_id,pretty_formula
mp-1223302,Li7Ta24O64
mp-25316,LiNiO2
mp-28510,Li3BiO3
mp-758538,Li4V7O12
mp-762270,Li2Cu2F5
mp-764189,Li3Mn2F7
mp-777595,LiFeF4
mp-1100544,Li9Mn7O16
mp-1104760,Li2UN2
mp-1174248,Li4Mn3O7
mp-1176709,LiFeF3
mp-1184977,Li2AgBi
mp-1184978,Li2InHg
mp-20049,LiFeP
mp-22967,Li2FeBr4
mp-28341,LiGaCl4
mp-753084,Li3Mn5O10
mp-753748,Li3CuS2
mp-754895,LiVF4
mp-755498,Li7(CoO3)2
mp-756516,LiMnO2
mp-756129,LiV2F9
mp-760093,LiTi8O16
mp-772899,Li3ZrO3
mp-861963,LiLu2Os
mp-867197,LiGaNi2
mp-1100485,Li9Mn7O16
mp-12094,Li2SnGe
mp-1245453,LiIr2N3
mp-679944,Li4Re6S11
mp-685991,Li5SiP3
mp-753075,Li12Mn2O9
mp-756137,Li3Nb6O11
mp-758320,Li2CuF4
mp-759702,Li4CoO4
mp-772220,Li3Ta7O19
mp-776691,Li3VF5
mp-778314,LiVF4
mp-1174373,Li4Mn3O7
mp-1185389,LiNd2Rh
mp-1222617,Li2ZnCu3
mp-1245794,LiIrN2
mp-25388,Li(NiO2)2
mp-28603,NaLiSe
mp-530514,Li17Nb18O54
mp-545467,Li3(CuO2)2
mp-567967,LiGaI4
mp-752843,Li2CuF4
mp-753585,Li14Fe2S9
mp-756996,LiV2F7
mp-759480,LiMn2F5
mp-759679,LiMnF4
mp-762390,LiV5O10
mp-772492,Li3V12O29
mp-867223,LiGa2Ni
mp-1020010,Li2Ca3N6
mp-1096253,Li2ZnCd
mp-1174039,Li5Co3O8
mp-1174366,Li7Co5O12
mp-1174384,Li7Co5O12
mp-1174408,Li4Co3O7
mp-1175374,Li9Co7O16
mp-1178005,Li2Cu4S3
mp-1185420,LiRuO3
mp-1222287,LiTbSe2
mp-16648,LiSn4Rh
mp-20779,Li2CeSb2
mp-30820,Li2AlRh
mp-3524,LiPN2
mp-675460,LiTiCl3
mp-755081,Li8(NiO2)5
mp-756406,Li2Zr2O5
mp-761910,Li3Cu2F8
mp-770694,Li6Cr2O7
mp-772659,Li3CrO4
mp-8405,Li3LaSb2
mp-1020032,Li8N3O
mp-1176534,LiVF4
mp-1185430,LiZnCu2
mp-1206637,LiVSe2
mp-1210528,Na2LiS2
mp-1222543,LiCo2O3
mp-1246961,Li3CuN2
mp-19013,LiV2O5
mp-23364,CsLiCl2
mp-571454,LiAgC2
mp-756862,Li7Fe5O12
mp-759339,Li4CoO4
