material_id,pretty_formula
mp-862684,LiHf2Os
mp-135,Li
mp-11452,HfOs
mp-567395,Li15Au4
mp-568404,Li9Al4
mp-135,Li
mp-571262,CaRh2
mp-135,Li
mp-600561,LiRh
mp-570466,Li2Ca
mp-1214063,Ca5Rh
mp-135,Li
mp-862764,LiCa2Rh
mp-571262,CaRh2
mp-135,Li
mp-862764,LiCa2Rh
mp-1214063,Ca5Rh
mp-135,Li
mp-862765,LiGd2Ir
mp-135,Li
mp-279,LiIr
mp-862765,LiGd2Ir
mp-135,Li
mp-155,Gd
mp-862841,LiPm2Os
mp-135,Li
mp-49,Os
mp-862841,LiPm2Os
mp-135,Li
mp-867200,Pm
mp-567612,ScOs2
mp-135,Li
mp-49,Os
mp-568623,Sc44Os7
mp-135,Li
mp-67,Sc
mp-568623,Sc44Os7
mp-12305,Sc11Os4
mp-135,Li
mp-862887,LiSc2Os
mp-567612,ScOs2
mp-135,Li
mp-862887,LiSc2Os
mp-12305,Sc11Os4
mp-135,Li
mp-567395,Li15Au4
mp-135,Li
mp-867200,Pm
mp-862934,Li2PmTl
mp-7396,Li3Tl
mp-135,Li
mp-862934,Li2PmTl
mp-135,Li
mp-867200,Pm
mp-862935,Li2PmSn
mp-573471,Li17Sn4
mp-135,Li
mp-862935,Li2PmSn
mp-135,Li
mp-867200,Pm
mp-23222,Li3Bi
mp-1186055,Na
mp-135,Li
mp-866200,Li2SmTl
mp-135,Li
mp-69,Sm
mp-7396,Li3Tl
mp-866200,Li2SmTl
mp-135,Li
mp-865349,Li2GdTl
mp-135,Li
mp-155,Gd
mp-7396,Li3Tl
mp-865349,Li2GdTl
mp-135,Li
mp-867227,Li3Pt
mp-892,ScPt
mp-135,Li
mp-1196981,Sc57Pt13
mp-135,Li
mp-67,Sc
mp-865444,LiSc2Pt
mp-1196981,Sc57Pt13
mp-135,Li
mp-865444,LiSc2Pt
mp-892,ScPt
mp-135,Li
mp-1184479,Gd3In
mp-135,Li
mp-155,Gd
mp-865483,Li2GdIn
mp-1184479,Gd3In
mp-135,Li
mp-510430,Li13In3
mp-865483,Li2GdIn
mp-135,Li
mp-510430,Li13In3
mp-135,Li
mp-99,Er
mp-1197547,Li15Pd4
mp-975904,Li3Cd
mp-135,Li
mp-7396,Li3Tl
mp-135,Li
mp-144,Ho
mp-8481,LiPrGe
mp-135,Li
mp-1059256,Pr
mp-8481,LiPrGe
mp-1777,Li15Ge4
mp-135,Li
mp-865715,Li2PrTl
mp-135,Li
mp-1059256,Pr
mp-7396,Li3Tl
mp-865715,Li2PrTl
mp-135,Li
mp-573471,Li17Sn4
mp-510430,Li13In3
mp-135,Li
mp-1646,Li3Hg
mp-135,Li
mp-1059256,Pr
mp-1780,ScRh
mp-135,Li
mp-600561,LiRh
mp-30863,Sc57Rh13
mp-135,Li
mp-67,Sc
mp-865793,LiSc2Rh
mp-1780,ScRh
mp-135,Li
mp-865793,LiSc2Rh
mp-30863,Sc57Rh13
mp-135,Li
mp-865838,LiSiRu2
mp-135,Li
mp-33,Ru
mp-865838,LiSiRu2
mp-189,SiRu
mp-135,Li
mp-29720,Li21Si5
mp-189,SiRu
mp-135,Li
