material_id,pretty_formula
mp-1211213,Li3Tb3(TeO6)2
mp-1211226,Li3Y3(TeO6)2
mp-1211241,LiNd6B3O14
mp-1211252,Li2La(NO3)5
mp-1211786,Li6Eu(BO3)3
mp-1214633,Ba2LiTeO6
mp-1218428,Sr3LiBiO6
mp-1218762,Sr2Li7CuN4
mp-1220972,NaLiZnS2
mp-1222352,LiTiRhO4
mp-1222366,LiNiRhF6
mp-1222482,Li6AsS5I
mp-1222525,LiAlGeO4
mp-1222578,LiSc(BH4)4
mp-1222661,Li2MgCdP2
mp-1222696,Li5Mn5(SeO3)8
mp-12240,Na2LiBe2F7
mp-1226312,Cs2LiV3F12
mp-12448,LiSm2OsO6
mp-12449,LiPr2OsO6
mp-12450,LiNd2OsO6
mp-14363,Rb2LiAsO4
mp-14364,Cs2LiAsO4
mp-14466,KLi6IrO6
mp-14638,Rb2LiGaF6
mp-15549,K2LiAlF6
mp-16577,Li2CaHfF8
mp-16691,SrLi2Ti6O14
mp-17034,BaLiCoF6
mp-17387,LiVAsO5
mp-17664,LiNi2P3O10
mp-18048,LiZnAsO4
mp-18194,LiTb(PO3)4
mp-18422,RbLiZn2O3
mp-18495,SrLi(B3O5)3
mp-18722,Cs2LiMnO4
mp-18741,RbLiCrO4
mp-18987,LiMoP2O7
mp-19017,LiFePO4
mp-19104,LiYb(WO4)2
mp-19107,LiMnVO4
mp-19131,LiMnBO3
mp-20052,LiMnAsO4
mp-21270,LiFe(GeO3)2
mp-21650,Li2NiGe3O8
mp-22200,LiMnFeF6
mp-22663,Rb2LiFeF6
mp-23626,RbLi2(IO3)3
mp-23774,K2LiAlH6
mp-23843,LiHSeO3
mp-23985,LiH6BrO7
mp-24413,Na2LiAlH6
mp-25991,Li2Ni3(P2O7)2
mp-26001,LiNi(PO3)3
mp-26949,LiSn2(PO3)5
mp-26963,LiVPO5
mp-26995,LiCoP2O7
mp-504354,LiBi(PO3)4
mp-504806,K2Li14Pb3O14
mp-504849,Cs2Li2SiO4
mp-504854,Na2Li3CoO4
mp-510641,LiFeAsO4
mp-541568,Sr2Li3NbN4
mp-551092,KLiZnO2
mp-551629,CsLiMoO4
mp-554108,LiRe(OF2)2
mp-554395,Na5Li3(TiS4)2
mp-555140,Cs2Li3GaO4
mp-555186,Li2ZnSnS4
mp-555486,LiEu(PO3)4
mp-555958,Ba2Li3(PO3)7
mp-557012,Li3Sc(BO3)2
mp-558369,K2LiVO4
mp-559452,Na5Li(PO4)2
mp-559680,LiV(GeO3)2
mp-559840,LiV(SiO3)2
mp-559893,LiBi(PdO2)2
mp-560104,LiTaGeO5
mp-560189,NaLi2BO3
mp-561743,Li2CoSiO4
mp-562394,Cs4Li2(Si2O5)3
mp-568385,SrLiGaN2
mp-571617,Sr2LiInGe2
mp-581301,Li2MgMn3O8
mp-6113,LiTiAsO5
mp-6126,LiCdBO3
mp-6247,Na3Li3Fe2F12
